SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,MultipleLines_No.phone.service,MultipleLines_Yes,InternetService_Fiber.optic,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_No.internet.service,StreamingMovies_Yes,Contract_One.year,Contract_Two.year,PaperlessBilling_Yes,PaymentMethod_Credit.card..automatic.,PaymentMethod_Electronic.check,PaymentMethod_Mailed.check
0,3,53.4,188.7,Yes,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0,68,83,5685.8,Yes,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,1,0,1,0
0,12,69.85,837.5,No,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
0,70,58.35,4214.25,No,0,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0
0,28,70.4,1992.2,No,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
0,53,95.95,5036.9,No,1,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,0,1,0
0,24,101.05,2391.8,Yes,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,11,54.6,617.85,No,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
0,2,71.3,157.75,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
0,46,103.15,4594.65,No,0,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,0,1,0
0,70,97.65,6982.5,No,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0
0,26,88.8,2274.35,Yes,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,48,100.05,4834,No,0,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0
0,55,55.7,3131.8,No,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,7,85.2,602.55,Yes,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1
0,1,19.7,19.7,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,8,51.3,411.6,No,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,35,21.1,741,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,4,45.3,196.95,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,18,77.8,1358.6,No,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,2,73.25,131.05,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
0,47,94.8,4535.85,No,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0
0,52,20.1,1078.75,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,26,90.1,2312.55,No,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,0,0
0,8,51.05,415.05,Yes,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,43,75.2,3198.6,Yes,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0
0,1,20.9,20.9,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,59,76.45,4519.5,No,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1
0,44,54,2440.25,No,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
0,4,19.75,78.3,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,8,75.25,576.7,No,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,11,20.95,267.35,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,60,110.6,6586.85,No,1,1,1,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,0
0,3,43.3,123.65,Yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,70,109.5,7534.65,Yes,1,1,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0
1,43,84.85,3645.6,No,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,16,19.6,314.45,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,57,53.45,3053,No,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0
0,37,19.8,677.05,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
1,5,50.35,237.25,Yes,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,29,55.35,1636.95,No,1,1,1,1,0,0,1,1,1,1,0,0,1,1,0,1,1,0,0
0,72,105.6,7581.5,No,1,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0
0,71,97.65,6687.85,No,1,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0
0,32,96.2,3183.4,Yes,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0
0,6,19.45,113.5,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
1,33,59.45,1884.65,No,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0
0,7,43.9,278.4,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,21,99.15,1956.4,No,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0
0,17,19.95,310.6,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,59,51.7,3005.8,No,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0,36,65.4,2498.4,Yes,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1
0,40,65.1,2586,No,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
0,63,74.5,4674.55,No,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0
0,31,59.7,1825.5,No,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,50,19.85,943.1,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
0,9,40.75,359.4,No,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1,2,70.2,115.95,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,25,95.7,2338.35,No,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
0,55,20,1087.25,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,70,101.75,7069.3,No,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0
0,61,103.95,6423,No,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0
0,12,100.15,1164.3,Yes,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
0,69,60.25,4055.5,No,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0
1,26,105.75,2710.25,Yes,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0
1,69,87.3,6055.55,No,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0
0,72,85.3,6129.2,No,0,1,1,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
1,62,96.1,6019.35,No,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0
0,17,25.15,412.6,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,72,24.55,1750.7,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
1,29,95.9,2745.2,Yes,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,0
1,30,104.1,3121.1,No,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,53,19.05,990.45,No,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,9,19.05,157.65,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
1,8,69.7,572.85,No,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,71,24.65,1766.75,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
1,70,19.55,1462.05,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,37,24.1,861.85,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
0,7,35.5,249.55,No,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0
0,9,45.15,416.45,Yes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,9,88.4,788.6,No,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1
1,24,96.55,2263.45,No,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
0,1,20.5,20.5,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,30.55,30.55,No,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0,9,40.65,328.95,Yes,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,46,101,4680.05,Yes,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,13,75,999.45,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,27,24.5,761.95,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,68,73,5163,No,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0
0,26,84.3,2281.6,No,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1
1,46,80.4,3605.2,Yes,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
1,11,78.5,874.2,No,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,11,102,1145.35,Yes,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,2,20.65,38.7,Yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,23,40.65,947.4,No,1,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
0,18,20.45,357,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,70.8,70.8,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0,16,89.05,1448.6,Yes,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0
0,62,20.05,1201.65,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,23,77.15,1759.4,No,0,1,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0
0,25,35.05,844.45,No,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
0,72,104.9,7732.65,No,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0
0,4,58.5,224.85,No,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1
0,60,109.45,6572.85,No,1,1,0,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0
0,1,20.05,20.05,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,4,76.05,318.9,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,72,82.65,5919.35,No,0,1,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0
0,15,49,749.25,No,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,4,80.35,307.4,Yes,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,55,77.75,4266.4,No,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
0,40,26.2,1077.5,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0
0,1,79.05,79.05,Yes,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,1,25.2,25.2,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,47,19.3,890.5,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,66,105.2,6936.85,No,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
1,35,101.4,3496.3,Yes,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
1,10,89.8,914.3,Yes,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,0
0,2,19.3,28.3,Yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
0,8,54.75,445.85,No,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
0,12,81.45,912,No,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0
0,42,100.3,4222.95,No,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0
0,31,65.25,1994.3,Yes,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0
0,66,90.95,5930.05,No,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,1,1,0,0
0,61,94.1,5638.3,Yes,1,1,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,1,0
1,50,75.15,3822.45,No,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0
0,46,30.75,1489.3,No,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1,72,112.9,8061.5,No,1,1,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0
0,4,55.3,238.5,No,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
0,2,20.45,34.8,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,65,19.35,1319.95,No,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,4,100.2,420.2,Yes,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,57,70.1,3913.3,Yes,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
1,1,70.85,70.85,Yes,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,35,85.95,3110.1,Yes,0,0,0,0,1,0,1,0,1,1,1,0,1,1,0,1,1,0,0
0,46,19.25,864.2,No,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1
0,1,19.65,19.65,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,50,109.65,5405.8,No,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,0,0,0
0,61,114.1,7132.15,No,1,1,0,0,1,1,0,1,1,1,1,0,1,0,0,1,0,1,0
0,47,86.95,4138.9,No,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,0,0,0
0,19,25.35,566.1,No,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,26,73.5,1905.7,No,0,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,0
0,21,74.05,1565.7,Yes,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,3,101.55,298.35,Yes,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0
0,4,44.8,176.2,No,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,18,88.85,1594.75,No,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0
1,72,106.85,7677.4,No,0,1,0,0,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0
0,11,74.95,815.5,Yes,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1,80.15,80.15,Yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
0,72,109.25,8109.8,Yes,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,1,0
0,42,56.1,2386.85,No,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,68,118.6,7990.05,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1
0,67,111.3,7567.2,No,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
0,19,89.95,1682.4,No,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
1,60,116.05,6925.9,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,0
0,47,106.4,5127.95,Yes,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0
0,60,115.25,6758.45,No,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0
0,72,24.8,1874.3,No,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,6,93.55,536.4,Yes,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,71,86.4,6172,No,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0
0,48,82.05,4029.95,Yes,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,1
0,37,72.1,2658.4,No,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1
0,18,95.95,1745.5,No,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0
0,50,44.8,2230.85,No,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,10,40.25,411.45,No,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1
0,4,20.15,68.45,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
0,9,20.25,172.35,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,18,57.65,992.7,No,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,17,94.8,1563.9,No,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,63,102.6,6296.75,No,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0
0,16,73.85,1284.2,Yes,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,3,57.55,161.45,No,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
0,8,29.25,226.95,No,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,7,84.55,646.85,Yes,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,72,25.1,1857.85,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0,11,76.5,837.95,Yes,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,8,38.5,330.8,No,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
0,70,66,4891.5,No,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0
1,54,101.5,5373.1,Yes,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0
0,28,74.9,2068.55,Yes,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
0,69,61.45,4131.2,No,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0
0,42,54.5,2301.15,No,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
0,45,109.75,4900.65,No,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1,0,0,0
0,1,24.05,24.05,Yes,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,63,86.7,5309.5,No,1,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0,0,0
0,14,100.55,1415.55,Yes,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0
0,63,109.2,7049.75,No,1,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,1,0,0
1,68,84.65,5683.6,No,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0
0,52,93.25,4631.7,No,1,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0
0,7,94.1,701.3,No,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
1,59,64.05,3886.85,No,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0
0,54,46.2,2431.95,No,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
0,1,70.5,70.5,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,50.15,50.15,No,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,14,65.45,937.6,Yes,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0
1,14,95.8,1346.3,No,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,22,67.5,1544.05,Yes,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0
0,1,69.6,69.6,Yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,49,84.35,4059.35,Yes,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0
0,7,73.6,520,Yes,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,49.9,49.9,No,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,1,20.25,20.25,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
0,72,90.8,6511.8,No,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
0,72,94.45,6921.7,No,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,0
0,2,25.05,56.35,Yes,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,70,67.95,4664.15,No,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1
0,59,99.45,5623.7,No,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0
0,36,20.35,695.85,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0
0,53,77.4,4155.95,No,1,1,0,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0
0,20,19.7,395.6,No,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,35,19.15,638,No,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1
1,34,71.55,2427.35,No,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,19,94.95,1760.25,No,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
0,6,19.55,122.9,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,10,36.25,374,No,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
0,13,23.9,300.8,Yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,56,98.6,5581.05,No,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0
0,55,103.65,5676.65,No,0,1,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
0,47,19.9,942.95,No,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,63,99.9,6137,Yes,0,0,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0
0,35,75.2,2576.2,Yes,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,72,117.35,8436.25,No,0,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,39,25.2,987.95,No,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
1,2,49.95,107.1,No,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0,72,65.7,4575.35,No,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0
0,65,67.05,4309.55,No,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0
0,61,62.15,3778.85,No,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1
0,12,86.55,1066.9,No,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
0,18,19.8,342.3,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,68,56.4,3948.45,No,1,1,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,1
0,62,101.35,6164.7,No,0,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,0
0,1,33.6,33.6,No,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
1,5,79.9,343.95,Yes,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0,1,20.7,20.7,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,11,96.2,1222.05,Yes,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,0
0,10,19.75,208.25,No,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,71,25.95,1801.9,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0
0,70,24.05,1764.75,No,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,55,104.15,5743.05,Yes,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0
0,72,116.8,8456.75,No,0,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,21,43.55,1011.5,No,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1
0,69,60.8,4263.4,No,1,1,0,1,0,0,0,1,1,1,1,0,1,1,0,1,1,0,0
1,24,102.95,2496.7,Yes,1,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0
1,14,75.1,1013.35,No,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
0,7,25.05,152.95,No,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,55,19.5,1026.35,No,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,8,20.25,158.35,No,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,1,68.5,68.5,Yes,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1,72,115.75,8443.7,No,0,1,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0
0,71,80.6,5708.2,No,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0
0,16,19.05,326.65,No,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0,1,19.95,19.95,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,5,70.05,346.4,Yes,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,8,94,773.65,Yes,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0
0,1,19.75,19.75,No,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,46,19.75,856.5,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
0,63,19.7,1275.85,No,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
0,10,65.9,660.05,No,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1
0,19,56.1,1033.9,No,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,22,88.75,1885.15,No,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0
0,70,26,2006.95,No,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0
