"Churn","Xeducation","Xgender","Xsatisfaction","Xsatisfaction2","Xservice.calls","Xtenure2","Xpurch.last.month","Xmonthly.charges","time"
0,"Bachelor's Degree","F",2,5,1,10,3,89.1054551131424,10
0,"Bachelor's Degree","M",1,1,1,5,3,116.008757717912,5
0,"Bachelor's Degree","F",4,1,0,10,1,158.777696165222,10
1,"Bachelor's Degree","M",3,2,0,10,1,314.112977948428,10
0,"Bachelor's Degree","M",5,4,0,6,1,50.5912291597857,6
0,"Bachelor's Degree","F",4,2,0,11,1,89.7322297279464,11
1,"Bachelor's Degree","M",1,6,5,12,1,208.449449237279,12
1,"Bachelor's Degree","M",2,3,0,8,1,259.618973042226,8
0,"Bachelor's Degree","M",4,4,0,5,1,70.2183156356815,5
1,"Bachelor's Degree","M",2,3,0,12,1,54.7083135700696,12
1,"Bachelor's Degree","M",2,5,0,9,1,200.411039269757,9
1,"Bachelor's Degree","M",2,3,1,7,1,357.246877049072,7
0,"Bachelor's Degree","F",4,1,0,9,1,39.075063399621,9
0,"Bachelor's Degree","M",1,1,0,5,1,36.8111578165266,5
0,"Bachelor's Degree","M",3,3,0,11,3,81.0125886614805,11
0,"Doctorate Degree","M",3,1,0,12,1,48.3592792104192,12
0,"Bachelor's Degree","M",2,4,2,7,3,26.3891899760942,7
0,"Master's Degree","M",5,5,3,7,1,77.5331355791346,7
1,"Bachelor's Degree","M",1,3,2,7,1,211.082740976276,7
1,"Bachelor's Degree","M",4,2,1,1,1,276.249549533459,1
0,"Bachelor's Degree","M",4,4,1,1,3,30.6757828027216,1
1,"Bachelor's Degree","F",2,5,0,10,1,129.081002756224,10
0,"Bachelor's Degree","M",2,4,0,1,3,49.4901991980306,1
0,"Bachelor's Degree","M",1,4,0,12,3,80.9867381987183,12
0,"Doctorate Degree","M",5,4,2,10,3,111.42078932269,10
0,"Bachelor's Degree","M",4,4,0,8,3,67.2029844829146,8
1,"Bachelor's Degree","M",1,2,0,12,1,268.563829076931,12
1,"Bachelor's Degree","M",4,5,0,5,1,301.839511261794,5
1,"Bachelor's Degree","M",2,3,0,7,1,246.481821803987,7
1,"Doctorate Degree","M",2,2,0,12,1,294.774224439261,12
1,"Master's Degree","M",3,3,0,8,3,188.594888160135,8
1,"Bachelor's Degree","M",1,3,1,8,1,306.154894422962,8
0,"Bachelor's Degree","M",3,4,0,11,1,-10.3605007425698,11
1,"Doctorate Degree","M",1,2,0,9,1,250.730297150217,9
0,"Bachelor's Degree","M",2,3,0,9,1,172.841707823314,9
0,"Bachelor's Degree","M",5,5,0,2,1,12.8944443959196,2
0,"Bachelor's Degree","M",3,5,0,5,3,-14.3171895715335,5
0,"Bachelor's Degree","F",1,4,0,11,3,20.3372474978305,11
1,"Bachelor's Degree","M",1,3,1,4,1,243.553582523336,4
1,"Bachelor's Degree","M",3,5,0,11,1,315.387372416947,11
0,"Bachelor's Degree","M",3,5,0,9,1,44.6112434754182,9
0,"Bachelor's Degree","M",4,5,0,9,1,24.2652622154366,9
1,"Bachelor's Degree","M",2,3,0,7,1,201.018319823977,7
0,"Bachelor's Degree","M",3,1,0,5,1,108.263481793523,5
0,"Bachelor's Degree","F",1,5,0,12,3,-38.7949887539276,12
1,"Bachelor's Degree","M",1,2,0,1,1,216.736958612271,1
0,"Bachelor's Degree","M",4,3,0,12,3,130.271953959753,12
0,"Bachelor's Degree","M",4,1,0,10,0,43.9501965711111,10
1,"Doctorate Degree","M",2,5,0,12,1,258.448637429081,12
1,"Doctorate Degree","M",1,6,0,7,1,215.07290422094,7
1,"Bachelor's Degree","M",3,4,0,2,1,199.083317510085,2
0,"Bachelor's Degree","M",4,5,0,9,3,44.9331615025675,9
1,"Bachelor's Degree","M",1,4,0,10,1,213.478720653149,10
1,"Bachelor's Degree","F",2,4,0,10,1,255.441889594065,10
0,"Bachelor's Degree","F",4,5,0,10,1,59.9780199817396,10
1,"Master's Degree","M",1,2,0,8,1,110.475869088932,8
0,"Bachelor's Degree","M",2,4,1,9,1,97.5821676918576,9
0,"Bachelor's Degree","F",5,4,0,12,1,107.117809062741,12
1,"Bachelor's Degree","M",3,3,0,10,1,295.373502104083,10
1,"Master's Degree","M",4,6,0,2,1,195.649505386603,2
1,"Bachelor's Degree","M",2,4,0,6,1,308.06135880428,6
1,"Bachelor's Degree","M",5,5,0,2,1,156.610241978076,2
0,"Doctorate Degree","M",4,3,0,8,1,156.358026127628,8
1,"Bachelor's Degree","M",3,3,1,6,1,304.90226922435,6
0,"Bachelor's Degree","F",1,1,1,8,1,71.8259612783451,8
1,"Bachelor's Degree","F",3,3,4,9,1,161.370700907558,9
0,"Bachelor's Degree","M",1,3,0,12,1,102.070575773859,12
1,"Bachelor's Degree","M",2,6,0,12,1,311.629314772833,12
0,"Bachelor's Degree","M",5,4,0,8,3,59.692200531487,8
1,"Bachelor's Degree","M",2,6,1,11,1,223.596094277521,11
0,"Bachelor's Degree","M",5,5,0,7,0,65.4556437269757,7
0,"Bachelor's Degree","M",2,1,0,10,3,146.682601846792,10
1,"Bachelor's Degree","M",1,3,0,9,1,252.942248042717,9
0,"Bachelor's Degree","F",5,1,0,1,1,30.4209141270629,1
1,"Bachelor's Degree","M",1,2,0,8,1,-5.29320935444812,8
0,"Doctorate Degree","F",5,1,3,6,1,126.659392342418,6
0,"Bachelor's Degree","M",2,4,0,11,0,24.6627056651677,11
0,"Bachelor's Degree","M",1,4,0,9,3,79.9220427186514,9
0,"Bachelor's Degree","M",4,4,0,11,1,7.39409129546203,11
1,"Bachelor's Degree","M",5,2,1,9,1,190.473247318874,9
1,"Bachelor's Degree","M",2,5,0,9,1,289.255321442625,9
0,"Bachelor's Degree","M",5,3,0,9,1,122.659769635444,9
1,"Bachelor's Degree","M",3,2,1,12,1,214.495353100048,12
1,"Bachelor's Degree","M",5,2,3,11,1,209.601504258408,11
0,"Bachelor's Degree","F",5,3,1,12,1,10.3153610255232,12
1,"Bachelor's Degree","M",2,4,1,11,1,125.474912945198,11
0,"Bachelor's Degree","F",2,2,0,12,1,157.73049203384,12
0,"Bachelor's Degree","M",2,4,0,9,1,34.7651807525621,9
0,"Bachelor's Degree","M",1,1,0,10,1,-2.15893929378828,10
0,"Master's Degree","M",1,1,0,10,0,76.9636408337152,10
1,"Doctorate Degree","F",5,2,0,9,1,236.641550406294,9
0,"Master's Degree","M",4,4,0,8,0,125.810584909662,8
1,"Bachelor's Degree","F",4,2,0,10,1,327.901388476943,10
1,"Bachelor's Degree","M",1,4,0,10,1,295.097432828452,10
0,"Master's Degree","M",5,3,0,7,0,133.406476102821,7
0,"Bachelor's Degree","M",1,1,0,8,1,73.2246894520595,8
0,"Bachelor's Degree","M",2,3,0,8,1,-24.7860645879417,8
1,"Bachelor's Degree","M",3,6,0,12,1,301.464480029405,12
1,"Bachelor's Degree","M",3,3,0,12,1,351.622479402194,12
0,"Bachelor's Degree","M",5,2,0,5,3,40.1295918403845,5
1,"Master's Degree","M",2,4,0,10,1,240.563630455621,10
1,"Bachelor's Degree","M",5,4,3,12,1,202.501477114576,12
0,"Doctorate Degree","M",1,4,0,11,3,67.535847887699,11
1,"Doctorate Degree","M",4,2,0,11,1,221.667943640769,11
1,"Bachelor's Degree","M",4,4,0,2,1,170.246142555882,2
1,"Master's Degree","M",2,4,0,10,1,164.224493060725,10
0,"Bachelor's Degree","M",3,4,0,11,1,24.1808160262948,11
0,"Doctorate Degree","M",4,4,1,9,1,69.7117380611099,9
1,"Bachelor's Degree","F",5,2,0,12,1,194.698514429651,12
1,"Master's Degree","M",2,4,0,7,1,86.3686011222464,7
1,"Bachelor's Degree","M",5,6,0,12,3,226.349282789139,12
0,"Bachelor's Degree","M",5,1,0,11,3,40.972514284755,11
1,"Bachelor's Degree","F",3,2,0,3,1,294.248583823616,3
1,"Bachelor's Degree","M",2,2,5,7,1,73.9135529104955,7
0,"Bachelor's Degree","M",5,3,0,10,3,125.960025477004,10
1,"Bachelor's Degree","M",2,3,2,12,3,274.133276254747,12
1,"Bachelor's Degree","M",4,2,3,11,1,159.536685857416,11
1,"Bachelor's Degree","M",5,3,1,8,1,256.176601942271,8
1,"Master's Degree","F",5,4,0,10,1,270.484390917592,10
0,"Bachelor's Degree","M",1,2,2,10,3,14.9396941854194,10
1,"Master's Degree","M",2,4,0,5,1,236.485579577202,5
1,"Bachelor's Degree","M",3,6,1,5,1,250.928053192618,5
0,"Master's Degree","M",2,5,0,7,3,144.14801226305,7
1,"Bachelor's Degree","M",4,3,0,12,1,234.348094068651,12
1,"Bachelor's Degree","M",1,3,1,1,1,289.965310541238,1
1,"Bachelor's Degree","M",5,6,0,12,1,312.546916186942,12
0,"Bachelor's Degree","M",4,2,2,9,1,63.7688573531649,9
1,"Bachelor's Degree","M",4,5,1,12,1,301.455877765802,12
0,"Bachelor's Degree","M",5,4,2,2,0,160.829702217951,2
0,"Bachelor's Degree","F",4,4,0,9,1,-19.9093415246801,9
0,"Bachelor's Degree","M",2,1,0,10,1,107.390618603116,10
0,"Bachelor's Degree","M",2,3,0,11,1,182.171329860716,11
0,"Bachelor's Degree","M",4,3,0,1,1,-53.2200552751744,1
0,"Bachelor's Degree","M",5,4,3,6,3,140.959841799208,6
1,"Master's Degree","M",4,3,0,3,1,376.970990533148,3
1,"Bachelor's Degree","M",3,4,0,8,1,267.237621236085,8
1,"Doctorate Degree","M",1,6,0,11,3,222.91012733059,11
0,"Bachelor's Degree","F",1,4,0,1,1,98.1951064646962,1
0,"Master's Degree","M",4,5,0,11,1,105.758291169128,11
1,"Master's Degree","M",3,6,0,8,1,245.639483074026,8
0,"Doctorate Degree","M",2,3,0,7,1,28.0998706515251,7
1,"Bachelor's Degree","M",5,2,0,4,1,200.607675757615,4
1,"Bachelor's Degree","M",4,6,0,11,1,178.85448849084,11
0,"Bachelor's Degree","M",1,1,0,11,0,57.3384239510339,11
1,"Bachelor's Degree","M",4,2,0,9,1,221.422018720637,9
0,"Bachelor's Degree","F",2,3,0,12,1,108.722153485513,12
1,"Bachelor's Degree","M",2,5,0,12,1,150.349937286443,12
0,"Master's Degree","M",4,5,0,5,1,79.3522936796081,5
1,"Master's Degree","M",2,2,1,10,1,250.561582206218,10
0,"Doctorate Degree","M",2,2,0,9,1,180.546200218085,9
1,"Bachelor's Degree","M",5,4,0,11,1,255.943341799013,11
1,"Bachelor's Degree","M",1,5,0,11,10,224.086058570726,11
1,"Bachelor's Degree","M",4,2,0,12,1,291.822604902753,12
1,"Master's Degree","F",2,6,1,8,1,188.146727491789,8
0,"Bachelor's Degree","M",2,3,0,4,1,77.5331355791346,4
0,"Bachelor's Degree","M",4,5,0,7,1,139.582558577244,7
1,"Bachelor's Degree","M",2,5,0,8,1,85.3801171066906,8
0,"Bachelor's Degree","F",1,1,0,12,3,50.5793077029615,12
0,"Bachelor's Degree","M",4,1,0,12,0,109.615237469084,12
1,"Bachelor's Degree","M",3,4,0,2,1,246.872002297916,2
1,"Bachelor's Degree","M",2,6,0,11,1,289.255321442625,11
1,"Bachelor's Degree","M",5,6,1,6,1,127.485403750172,6
0,"Doctorate Degree","F",3,3,4,9,1,121.050918755946,9
0,"Bachelor's Degree","M",2,5,0,11,1,51.3609756749584,11
0,"Doctorate Degree","M",1,2,0,7,1,45.093033751783,7
0,"Bachelor's Degree","M",2,4,0,11,1,73.4378634942682,11
1,"Bachelor's Degree","M",5,6,4,8,1,119.949845233581,8
1,"Bachelor's Degree","M",1,5,1,9,1,135.765793668931,9
1,"Bachelor's Degree","M",2,5,0,9,1,284.451637194196,9
0,"Bachelor's Degree","M",4,3,0,10,1,8.79906543558054,10
1,"Bachelor's Degree","F",2,4,0,12,3,301.974570802482,12
1,"Bachelor's Degree","F",2,5,0,10,1,169.3541070356,10
0,"Bachelor's Degree","F",4,5,1,10,1,57.6370881154631,10
0,"Bachelor's Degree","F",2,5,0,10,3,27.3079659803912,10
1,"Bachelor's Degree","M",5,2,0,1,1,231.016637335619,1
0,"Bachelor's Degree","M",2,1,0,1,1,124.49783157398,1
0,"Bachelor's Degree","M",4,5,0,11,1,84.3392992576449,11
0,"Bachelor's Degree","M",4,5,0,6,1,127.663803659805,6
1,"Bachelor's Degree","M",4,6,1,8,1,264.407936997051,8
0,"Bachelor's Degree","M",4,5,3,7,1,67.2048261935624,7
1,"Bachelor's Degree","F",2,2,0,5,1,180.426598617097,5
1,"Bachelor's Degree","M",1,3,0,10,1,283.208362365116,10
1,"Doctorate Degree","F",1,5,0,9,1,287.115971265141,9
0,"Bachelor's Degree","M",5,5,0,12,1,-42.1959235186671,12
1,"Bachelor's Degree","F",4,3,1,7,1,279.557256213925,7
1,"Bachelor's Degree","M",1,3,0,9,1,125.304691678772,9
1,"Master's Degree","M",5,6,0,10,1,257.489099657639,10
1,"Bachelor's Degree","F",1,6,0,6,3,270.445380742334,6
0,"Master's Degree","M",3,2,0,12,1,118.33002827233,12
0,"Bachelor's Degree","M",4,3,0,10,0,63.9153267204963,10
1,"Master's Degree","M",4,3,0,6,1,252.88818832417,6
0,"Bachelor's Degree","M",4,4,0,9,3,57.1441830236056,9
0,"Bachelor's Degree","M",5,2,0,8,3,58.543524806156,8
1,"Bachelor's Degree","M",5,3,1,9,1,220.374493610458,9
0,"Bachelor's Degree","M",2,4,0,1,0,72.7237642027535,1
0,"Bachelor's Degree","M",1,5,0,8,1,81.4303587182191,8
1,"Master's Degree","M",4,5,0,2,1,241.97110414402,2
1,"Bachelor's Degree","M",1,3,0,11,1,275.190313819323,11
1,"Bachelor's Degree","M",2,4,0,7,1,103.228929490437,7
1,"Master's Degree","M",3,2,0,12,3,215.235153709348,12
1,"Bachelor's Degree","M",1,3,0,5,1,317.127390515706,5
1,"Master's Degree","M",2,3,1,6,1,197.834192717718,6
1,"Bachelor's Degree","M",5,6,0,11,1,146.152683244369,11
1,"Bachelor's Degree","M",5,3,0,7,1,312.488113447991,7
0,"Bachelor's Degree","M",5,4,0,5,1,61.736728427652,5
0,"Bachelor's Degree","F",1,4,0,12,1,20.6657765583372,12
1,"Doctorate Degree","M",1,2,0,11,10,140.409116735717,11
1,"Bachelor's Degree","M",1,2,1,12,1,170.988828559475,12
0,"Bachelor's Degree","M",4,5,1,9,1,59.6209098805089,9
1,"Bachelor's Degree","M",3,3,0,11,1,227.841684802649,11
1,"Bachelor's Degree","F",5,5,0,10,1,218.078167646182,10
1,"Master's Degree","M",4,2,0,9,3,192.975636813752,9
0,"Bachelor's Degree","M",1,4,0,12,1,91.329096120841,12
0,"Bachelor's Degree","M",5,4,0,12,3,1.63704299030326,12
0,"Bachelor's Degree","M",3,1,1,7,1,-2.01780615144568,7
0,"Bachelor's Degree","M",5,2,0,12,0,49.5985731643904,12
0,"Bachelor's Degree","M",4,5,0,11,3,45.7531896729034,11
1,"Bachelor's Degree","M",2,5,0,11,1,276.918831309195,11
1,"Bachelor's Degree","F",1,2,1,12,1,167.852933671326,12
1,"Bachelor's Degree","M",1,4,0,3,1,287.115971265141,3
1,"Master's Degree","M",1,3,0,9,3,295.351268188496,9
0,"Bachelor's Degree","M",2,4,0,12,3,71.9345045073832,12
0,"Bachelor's Degree","M",5,5,0,7,1,94.2115760801956,7
1,"Bachelor's Degree","M",1,2,0,10,1,313.936893956763,10
0,"Master's Degree","F",4,2,0,7,1,15.8007795156037,7
1,"Bachelor's Degree","M",2,2,0,2,1,231.638448044601,2
1,"Master's Degree","M",1,2,3,8,3,262.570689487333,8
0,"Bachelor's Degree","M",1,3,1,11,0,155.439236445249,11
1,"Doctorate Degree","F",4,2,0,6,1,223.73226260406,6
1,"Bachelor's Degree","M",1,3,1,8,1,233.215563459106,8
1,"Bachelor's Degree","M",2,2,1,12,1,298.879830919659,12
1,"Bachelor's Degree","M",3,2,0,8,1,242.815227414097,8
1,"Bachelor's Degree","M",3,3,1,5,1,240.587932916879,5
1,"Bachelor's Degree","M",5,6,4,12,1,225.611760018052,12
1,"Bachelor's Degree","F",4,4,0,9,3,156.622553740248,9
1,"Bachelor's Degree","M",1,3,2,7,1,112.253979149536,7
0,"Bachelor's Degree","M",4,2,0,6,3,55.9025024864951,6
1,"Bachelor's Degree","M",3,3,0,6,1,254.225089945316,6
1,"Master's Degree","M",3,2,0,9,1,143.097112423189,9
1,"Bachelor's Degree","M",1,6,0,11,1,281.459348939444,11
0,"Bachelor's Degree","F",1,4,0,10,1,53.8765346508943,10
0,"Master's Degree","M",1,1,5,5,1,72.1592697934981,5
1,"Bachelor's Degree","M",2,3,0,11,1,290.040130428001,11
0,"Bachelor's Degree","M",3,4,0,7,3,14.8739498651892,7
1,"Bachelor's Degree","M",2,5,0,9,1,200.411039269757,9
0,"Bachelor's Degree","F",3,NA,0,8,1,92.447636357629,8
1,"Bachelor's Degree","M",4,2,1,11,10,129.081002756224,11
1,"Bachelor's Degree","M",1,3,0,10,1,170.400955699656,10
0,"Doctorate Degree","M",2,4,0,8,3,117.749335295953,8
0,"Master's Degree","M",4,4,0,6,1,113.180198191146,6
0,"Doctorate Degree","M",5,4,0,10,1,138.334739134006,10
0,"Bachelor's Degree","M",4,4,0,8,1,94.2115760801956,8
1,"Bachelor's Degree","M",2,4,0,7,1,211.082740976276,7
1,"Bachelor's Degree","F",2,5,1,9,1,148.401065502439,9
0,"Bachelor's Degree","M",5,4,0,8,1,42.2317835557971,8
1,"Bachelor's Degree","M",1,3,0,10,1,161.907710302661,10
1,"Bachelor's Degree","F",4,5,0,9,1,270.445380742334,9
1,"Master's Degree","M",4,4,0,8,1,220.374493610458,8
1,"Doctorate Degree","F",2,3,0,9,1,237.246929437903,9
1,"Bachelor's Degree","M",3,2,3,10,1,232.473078110945,10
1,"Doctorate Degree","M",5,5,1,10,1,185.670276331205,10
0,"Master's Degree","M",3,1,1,10,1,72.1110135948457,10
0,"Bachelor's Degree","M",4,4,0,10,1,145.937318852753,10
1,"Bachelor's Degree","M",1,6,0,8,1,81.1475703054806,8
1,"Bachelor's Degree","M",1,3,1,8,1,164.843821062511,8
0,"Bachelor's Degree","M",2,1,0,3,1,49.7655717231103,3
1,"Bachelor's Degree","M",1,6,0,12,1,204.68359549632,12
0,"Bachelor's Degree","M",4,4,0,6,1,114.33952837034,6
0,"Bachelor's Degree","M",2,5,0,10,1,64.4015029237187,10
1,"Bachelor's Degree","M",1,5,0,8,1,196.861009207345,8
1,"Master's Degree","M",3,5,0,11,1,241.469083291582,11
0,"Bachelor's Degree","M",3,3,0,7,3,-36.5257160828664,7
1,"Bachelor's Degree","M",1,4,0,11,1,317.662719252002,11
0,"Bachelor's Degree","M",1,5,0,10,1,6.52995085924211,10
1,"Bachelor's Degree","F",5,5,0,9,1,281.155437606239,9
0,"Bachelor's Degree","M",3,3,0,8,3,30.271049681342,8
0,"Bachelor's Degree","F",2,3,1,8,1,50.0898586998693,8
1,"Bachelor's Degree","M",4,4,0,12,1,218.825006955736,12
0,"Bachelor's Degree","F",3,2,1,7,1,63.6481195259328,7
0,"Bachelor's Degree","M",1,2,0,10,3,46.0394617386929,10
1,"Bachelor's Degree","M",4,5,0,11,3,47.5532015516675,11
0,"Bachelor's Degree","M",4,3,0,9,1,52.7287704234799,9
1,"Bachelor's Degree","M",5,5,0,8,1,279.557256213925,8
1,"Bachelor's Degree","F",1,3,0,12,3,360.028164648946,12
0,"Bachelor's Degree","F",5,5,2,9,3,107.117809062741,9
1,"Bachelor's Degree","M",1,3,3,11,1,276.28012324235,11
1,"Bachelor's Degree","M",1,4,0,3,1,264.716309693237,3
0,"Bachelor's Degree","M",1,4,0,7,3,8.51976945194076,7
1,"Bachelor's Degree","M",1,4,0,8,1,116.525663375005,8
1,"Bachelor's Degree","M",2,2,1,11,1,261.852558136169,11
0,"Bachelor's Degree","M",3,5,0,2,0,30.4209141270629,2
0,"Bachelor's Degree","M",4,1,0,7,0,114.33952837034,7
0,"Bachelor's Degree","M",3,3,0,12,1,83.5530607834547,12
0,"Bachelor's Degree","M",4,5,0,9,1,155.109029447186,9
1,"Bachelor's Degree","F",4,5,1,11,1,295.097432828452,11
0,"Bachelor's Degree","F",3,5,0,10,0,120.539268433928,10
1,"Bachelor's Degree","M",5,3,1,8,1,300.065435704686,8
0,"Bachelor's Degree","M",4,3,1,11,3,49.5985731643904,11
1,"Master's Degree","M",4,2,0,12,1,294.819806384399,12
1,"Bachelor's Degree","M",4,3,4,7,1,103.228929490437,7
1,"Bachelor's Degree","M",3,2,3,11,1,105.842952221151,11
0,"Doctorate Degree","M",4,5,0,6,1,129.860710218973,6
0,"Master's Degree","M",1,4,0,6,1,89.3840574669992,6
1,"Bachelor's Degree","M",2,4,1,12,1,200.055171849442,12
1,"Bachelor's Degree","M",4,6,0,4,1,129.081002756224,4
1,"Bachelor's Degree","M",1,5,0,9,3,87.0736433356483,9
0,"Bachelor's Degree","M",3,4,0,8,1,41.2339201328111,8
1,"Master's Degree","M",2,5,0,7,1,212.801643223391,7
1,"Bachelor's Degree","M",1,4,0,10,1,229.858894807923,10
0,"Doctorate Degree","F",4,4,0,8,1,44.735938794618,8
1,"Bachelor's Degree","M",3,4,1,6,1,130.298042513228,6
1,"Bachelor's Degree","M",2,6,0,6,1,122.203900485245,6
1,"Bachelor's Degree","M",5,6,0,11,1,201.361846656961,11
0,"Doctorate Degree","M",4,3,2,8,1,128.306419669219,8
0,"Bachelor's Degree","F",5,1,1,10,1,-32.6772534649163,10
0,"Bachelor's Degree","M",3,1,0,12,0,87.9867323402124,12
1,"Doctorate Degree","M",4,3,0,11,1,287.805786977599,11
1,"Bachelor's Degree","M",4,3,0,5,1,246.01242767824,5
1,"Bachelor's Degree","M",2,3,0,2,1,135.14173642164,2
0,"Bachelor's Degree","M",2,2,0,8,3,131.606018329879,8
1,"Bachelor's Degree","M",2,2,0,6,1,265.203285726906,6
1,"Bachelor's Degree","F",1,4,0,3,1,64.520524050909,3
1,"Bachelor's Degree","M",4,6,0,6,1,230.142292275112,6
0,"Bachelor's Degree","M",3,5,1,10,3,28.0998706515251,10
0,"Bachelor's Degree","F",4,4,0,9,0,57.8633607649628,9
0,"Bachelor's Degree","M",5,4,0,8,1,39.0426939657421,8
0,"Doctorate Degree","F",1,3,0,8,3,-13.4273914868176,8
0,"Bachelor's Degree","M",1,4,0,9,1,31.6365221014831,9
1,"Bachelor's Degree","M",5,6,0,6,3,212.742492010171,6
1,"Bachelor's Degree","F",5,5,0,8,1,213.187343635007,8
0,"Bachelor's Degree","M",3,4,0,4,0,44.6112434754182,4
0,"Bachelor's Degree","M",1,5,0,10,1,149.818554800287,10
1,"Bachelor's Degree","M",1,6,1,12,3,216.139752666399,12
0,"Bachelor's Degree","M",1,2,0,10,1,114.897928779074,10
0,"Bachelor's Degree","F",3,5,0,10,3,67.4556012748129,10
1,"Bachelor's Degree","F",2,2,0,5,1,281.261040006195,5
1,"Bachelor's Degree","M",1,2,0,8,1,275.674503687814,8
0,"Bachelor's Degree","M",4,4,0,11,0,88.0165763219263,11
1,"Bachelor's Degree","M",5,3,0,11,1,149.238590117689,11
0,"Bachelor's Degree","M",4,1,0,11,1,127.462400836949,11
1,"Bachelor's Degree","F",5,5,3,8,1,276.143033576401,8
1,"Bachelor's Degree","M",1,2,0,9,10,337.085711076149,9
0,"Bachelor's Degree","M",5,4,0,7,1,38.5237832056327,7
0,"Bachelor's Degree","F",4,4,0,11,3,65.98142053422,11
1,"Bachelor's Degree","M",4,5,0,10,1,224.086058570726,10
1,"Bachelor's Degree","M",1,3,0,10,1,226.74917952403,10
0,"Bachelor's Degree","M",1,4,0,11,0,93.2367382484895,11
1,"Bachelor's Degree","M",2,2,0,12,1,158.143531774054,12
0,"Master's Degree","M",2,5,0,10,1,119.570445950615,10
0,"Bachelor's Degree","F",3,3,0,6,3,98.576829895484,6
0,"Master's Degree","M",1,3,0,9,0,134.705099093686,9
0,"Bachelor's Degree","F",3,2,0,8,0,171.033333761469,8
1,"Bachelor's Degree","M",2,3,1,8,1,155.996543296839,8
0,"Bachelor's Degree","M",4,5,0,8,3,127.509261291382,8
1,"Bachelor's Degree","M",1,3,0,1,1,205.57351336616,1
0,"Master's Degree","M",4,1,0,12,1,80.0036663389261,12
1,"Bachelor's Degree","M",2,2,3,10,1,117.115894532591,10
1,"Doctorate Degree","M",2,4,0,9,1,167.311860526646,9
0,"Bachelor's Degree","M",5,5,5,10,1,25.5773292847805,10
1,"Bachelor's Degree","M",2,4,4,10,1,190.955926816108,10
0,"Bachelor's Degree","M",4,5,0,1,1,45.4932716983312,1
1,"Bachelor's Degree","F",3,4,0,12,1,290.735090894709,12
